label,text,source,has_url,label_id,text_original,text_normalized,urls,url_count,url_count.1,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened,text_for_model,character_length,url_count.2,url_total_length.1,url_max_length.1,url_digit_count.1,url_dot_count.1,url_hyphen_count.1,url_slash_count.1,url_has_https.1,url_has_ip.1,url_has_at.1,url_is_shortened.1,url_count,url_total_length,url_max_length,url_digit_count,url_dot_count,url_hyphen_count,url_slash_count,url_has_https,url_has_ip,url_has_at,url_is_shortened
promo,"শেখ হাসিনা সরকারের সাফল্য:
বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।",Bengali,0,1,"শেখ হাসিনা সরকারের সাফল্য:
বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।",শেখ হাসিনা সরকারের সাফল্য: বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।,[],0,0,0,0,0,0,0,0,0,0,0,0,শেখ হাসিনা সরকারের সাফল্য: বিগত ১৪ বছরে ১৪৪১ কি.মি. বাঁধ নির্মাণের ফলে দেশব্যাপী ৪.৪৩ লক্ষ হেক্টের এলাকায় বন্যা নিয়ন্ত্রণ ও নিষ্কাশন সুবিধার সম্প্রসারণ ঘটেছে।,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,Daraz App-এ নতুন ইউজার রেজিস্টার করলে ২৫০ টাকা ভাউচার ফ্রি। এখনই ডাউনলোড করে শপিং শুরু করুন।,Bengali,0,1,Daraz App-এ নতুন ইউজার রেজিস্টার করলে ২৫০ টাকা ভাউচার ফ্রি। এখনই ডাউনলোড করে শপিং শুরু করুন।,Daraz App-এ নতুন ইউজার রেজিস্টার করলে ২৫০ টাকা ভাউচার ফ্রি। এখনই ডাউনলোড করে শপিং শুরু করুন।,[],0,0,0,0,0,0,0,0,0,0,0,0,Daraz App-এ নতুন ইউজার রেজিস্টার করলে ২৫০ টাকা ভাউচার ফ্রি। এখনই ডাউনলোড করে শপিং শুরু করুন।,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,আপনার পাসওয়ার্ডটি অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [passwordchange.com/ChangeBD],Bengali,1,2,আপনার পাসওয়ার্ডটি অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [passwordchange.com/ChangeBD],আপনার পাসওয়ার্ডটি অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [passwordchange.com/ChangeBD],['passwordchange.com/ChangeBD'],1,1,27,27,0,1,0,1,0,0,0,0,আপনার পাসওয়ার্ডটি অবিলম্বে পরিবর্তন করুন। এখানে ক্লিক করুন: [ [URL] ],70,1,27,27,0,1,0,1,0,0,0,0,1,27,27,0,1,0,1,0,0,0,0
smish,"Robi ব্যবহারকারী, আপনার সিম অবিলম্বে যাচাই করতে robicare-verification.org এ গিয়ে নাম, জন্মতারিখ এবং OTP দিন। যাচাই না করলে ১২ ঘণ্টার মধ্যে সিম ব্লক হবে।",Bengali,1,2,"Robi ব্যবহারকারী, আপনার সিম অবিলম্বে যাচাই করতে robicare-verification.org এ গিয়ে নাম, জন্মতারিখ এবং OTP দিন। যাচাই না করলে ১২ ঘণ্টার মধ্যে সিম ব্লক হবে।","Robi ব্যবহারকারী, আপনার সিম অবিলম্বে যাচাই করতে robicare-verification.org এ গিয়ে নাম, জন্মতারিখ এবং OTP দিন। যাচাই না করলে ১২ ঘণ্টার মধ্যে সিম ব্লক হবে।",['robicare-verification.org'],1,1,25,25,0,1,1,0,0,0,0,0,"Robi ব্যবহারকারী, আপনার সিম অবিলম্বে যাচাই করতে  [URL]  এ গিয়ে নাম, জন্মতারিখ এবং OTP দিন। যাচাই না করলে ১২ ঘণ্টার মধ্যে সিম ব্লক হবে।",135,1,25,25,0,1,1,0,0,0,0,0,1,25,25,0,1,1,0,0,0,0,0
smish,Emergency! আপনার ইন্স্যুরেন্স পলিসি ক্যানসেল। সেভ করুন: save-policy.ml,Bengali,1,2,Emergency! আপনার ইন্স্যুরেন্স পলিসি ক্যানসেল। সেভ করুন: save-policy.ml,Emergency! আপনার ইন্স্যুরেন্স পলিসি ক্যানসেল। সেভ করুন: save-policy.ml,['save-policy.ml'],1,1,14,14,0,1,1,0,0,0,0,0,Emergency! আপনার ইন্স্যুরেন্স পলিসি ক্যানসেল। সেভ করুন:  [URL] ,63,1,14,14,0,1,1,0,0,0,0,0,1,14,14,0,1,1,0,0,0,0,0
normal,আমি কালকে লাইব্রেরি থেকে 'মেঘনাদবধ কাব্য' এনেছি। পড়া শুরু করবো রাতে।,Bengali,0,0,আমি কালকে লাইব্রেরি থেকে 'মেঘনাদবধ কাব্য' এনেছি। পড়া শুরু করবো রাতে।,আমি কালকে লাইব্রেরি থেকে 'মেঘনাদবধ কাব্য' এনেছি। পড়া শুরু করবো রাতে।,[],0,0,0,0,0,0,0,0,0,0,0,0,আমি কালকে লাইব্রেরি থেকে 'মেঘনাদবধ কাব্য' এনেছি। পড়া শুরু করবো রাতে।,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস করে একটা প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,Bengali,0,2,ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস করে একটা প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস করে একটা প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,[],0,0,0,0,0,0,0,0,0,0,0,0,ফ্রিতে জয়েন করে আপনার ফ্রি সময়কে কাজে লাগিয়ে Dxn কম্পানিতে নেটওয়ার্ক মার্কেটিং বিজনেস করে একটা প্যাসিব ইনকামের রাস্তা তৈরি করতে চান তাহলে ইনবক্স করুন,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smish,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,Bengali,0,2,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,[],0,0,0,0,0,0,0,0,0,0,0,0,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
promo,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@ ৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc",Bengali,1,1,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@ ৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc","ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@ ৳৬৯৯, ৩০দিন cutt.ly/FwQhpKHc",['cutt.ly/FwQhpKHc'],1,1,16,16,0,1,0,1,0,0,0,1,"ডাবলসেঞ্চুরি ক্যাশব্যাক ৳২০০!৬১জিবি+১০০০মি@ ৳৬৯৯, ৩০দিন  [URL] ",63,1,16,16,0,1,0,1,0,0,0,1,1,16,16,0,1,0,1,0,0,0,1
smish,গুরুত্বপূর্ণ: আপনার জন্মনিবন্ধন সার্টিফিকেট আপডেট। এখনই: update-birth-cert.cf,Bengali,1,2,গুরুত্বপূর্ণ: আপনার জন্মনিবন্ধন সার্টিফিকেট আপডেট। এখনই: update-birth-cert.cf,গুরুত্বপূর্ণ: আপনার জন্মনিবন্ধন সার্টিফিকেট আপডেট। এখনই: update-birth-cert.cf,['update-birth-cert.cf'],1,1,20,20,0,1,2,0,0,0,0,0,গুরুত্বপূর্ণ: আপনার জন্মনিবন্ধন সার্টিফিকেট আপডেট। এখনই:  [URL] ,64,1,20,20,0,1,2,0,0,0,0,0,1,20,20,0,1,2,0,0,0,0,0
smish,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801919900112,Bengali,1,2,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801919900112,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://wa.me/8801919900112,['https://wa.me/8801919900112'],1,1,27,27,13,1,0,3,1,0,0,0,বাংলাদেশ ব্যাংক থেকে আপনার জন্য জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন:  [URL] ,87,1,27,27,13,1,0,3,1,0,0,0,1,27,27,13,1,0,3,1,0,0,0
promo,বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট mygp.li/mo,Bengali,1,1,বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট mygp.li/mo,বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট mygp.li/mo,['mygp.li/mo'],1,1,10,10,0,1,0,1,0,0,0,0,বোনাস সহ ৭জিবি-১৩০টাকা-৩০দিন। নিতে ডায়াল *১২১*৫৪৬৯# বা ভিজিট  [URL] ,69,1,10,10,0,1,0,1,0,0,0,0,1,10,10,0,1,0,1,0,0,0,0
